date,time,runtime,cache hitrate,GB processed,PDUs processed,base bps,Total Time in PCAPs,capfolder,source,poi,subnet,port,bitlength,rounding,muxBy,muxN,ecc,multipointer,oood,deskew,# MATCHES,MATCH CYCLES,BPS,BPS%,STEG BANDWIDTH,B ON WIRE,CAF,DISTANCE,Comment
2024-05-10,17:37:43,16:30:54.050372,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,8,none,0,0,sha3,6.474.762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN mux iphash 8 bit, V8.0
2024-05-24,06:26:34,13:59:08.214733,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,64,none,0,0,sha3,6474762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN CAF=4 IPD mux64, V8.4
2024-05-24,06:26:42,14:05:11.531326,89.26%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,32,none,0,0,sha3,6476112,301,28782,0.000317,0,160836349,25904448,4.0,24,87,WAN CAF=4 IPD mux32, V8.4
2024-05-24,06:18:05,13:56:57.098729,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,4,none,0,0,sha3,5580979,259,24804,0.000274,0,13864818,22323916,4.0,28,85,WAN CAF=4 IPD mux4, V8.4
2024-05-23,01:58:12,13:45:56.157101,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,4,6,none,0,hamming+,0,0,sha3,5451714,253,24229,0.000267,0,135409614,21806856,4.0,29,54,WAN CAF=4 OTHER ecc+, V8.4
2024-05-23,04:46:38,16:33:50.532347,4.90%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,ICD,all,0.0.0.0/32,-,4,6,none,0,hamming+,0,0,sha3,7091546,329,31516,0.000288,0,133913626,28366184,4.0,29,87,WAN2 CAF=4 ecc, V8.4
2024-05-23,01:18:02,13:06:01.648110,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,none,0,hamming+,0,0,sha3,8417332,195,18705,0.000206,0,104547831,16834664,2.0,19,13,WAN CAF=2 IPD ecc, V8.4
2024-05-18,06:53:23,20:21:19.200149,4.90%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,ICD,all,0.0.0.0/32,-,8,6,none,0,hamming,2,0,sha3,2582794,240,22956,0.000210,0,097549079,20662352,4.0,82,01,WAN2 CAF=4 ecc+mp2, V8.3
2024-05-20,15:41:02,13:30:59.953852,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,8,6,none,0,none,2,0,sha3,1825913,169,16230,0.000179,0,090713233,14607304,4.0,88,19,WAN CAF=4 OTHER multi2, V8.3
2024-05-24,06:17:43,13:57:29.600387,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,2,none,0,0,sha3,3564094,165,15840,0.000175,0,08853475,14256376,4.0,45,18,WAN CAF=4 IPD mux2, V8.4
2024-05-10,01:06:32,13:07:57.986014,99.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,4,iphash,4,none,0,0,sha3,2.599.488,120,11553,0.000127,0,0645682,10397952,4.0,61,95,WAN round 4+mux, V8.0
2024-05-24,19:14:53,11:17:49.928664,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,2,6,none,0,hamming,0,0,sha3,4884339,113,10854,0.000120,0,06,9768678,2.0,32,97,WAN CAF=2 OTHER ecc, V8.4
2024-05-11,06:38:12,12:58:14.609142,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,none,0,none,2,0,sha3,2.062.225,95,9165,0.000101,0,051222948,8248900,2.0,78,09,WAN multipointer 2, V8.0
2024-05-20,02:13:15,14:23:43.409105,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,none,0,none,2,0,sha3,2062225,95,9165,0.000101,0,051222948,8248900,2.0,78,09,WAN CAF=2 IPD multi2, V8.3
2024-05-23,15:09:10,13:59:43.438998,4.90%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,ICD,all,0.0.0.0/32,-,8,6,none,0,hamming+,2,0,sha3,1323540,123,11764,0.000107,0,049990627,10588320,4.0,160,03,WAN2 CAF=4 ecc+mp2, V8.4
2024-05-23,10:21:06,8:22:50.884250,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,8,6,none,0,none,0,0,sha3,605849,56,5385,0.000059,0,030097818,4846792,8.0,265,8,WAN CAF=8 OTHER default, V8.4
2024-05-24,22:11:29,13:38:32.502230,4.90%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,ICD,all,0.0.0.0/32,-,4,6,none,0,hamming,0,0,sha3,1574788,73,6998,0.000064,0,03,6299152,4.0,134,5,WAN2 CAF=4 ecc, V8.4
2024-05-24,19:31:04,10:58:09.126828,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,4,6,none,0,hamming,0,0,sha3,1212444,56,5388,0.000059,0,03,4849776,4.0,132,82,WAN CAF=4 OTHER ecc, V8.4
2024-05-08,13:57:00,0:35:48.153885,31.08%,2.31,5177087,206300,96342.567219,pcap-LAN-all,IPD,broadcast_domain,10.0.0.0/24,-,4,6,none,0,none,8,0,sha3,28.435,1,1,0.000005,0,021969572,113740,0.5,182,07,LAN multipointer max, V8.0
2024-05-10,01:33:54,13:04:52.362951,99.97%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,2,iphash,8,none,0,0,sha3,797.627,37,3545,0.000039,0,019812769,3190508,4.0,201,89,WAN round 2+mux, V8.0
2024-05-09,12:29:00,21:32:14.924805,96.39%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,payload,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,654.894,30,2910,0.000032,0,016266775,2619576,4.0,245,9,WAN source:payload, V8.0
2024-05-23,01:13:38,13:01:22.402409,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,none,0,inline-hamming+,0,0,sha3,619404,28,2752,0.000030,0,015385799,2477616,4.0,259,98,WAN CAF=4 IPD iecc, V8.4
2024-05-08,13:56:27,0:35:25.759835,31.08%,2.31,5177087,206300,96342.567219,pcap-LAN-all,IPD,broadcast_domain,10.0.0.0/24,-,4,6,none,0,none,4,0,sha3,19.022,0,0,0.000000,0,014697237,76088,1.0,272,16,LAN multipointer, V8.0
2024-05-23,10:24:40,8:24:47.875038,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,8,6,none,0,hamming+,0,0,sha3,264724,24,2353,0.000026,0,013151189,2117792,8.0,608,31,WAN CAF=8 OTHER ecc, V8.4
2024-05-10,17:39:55,15:26:59.773428,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,clock,2,none,0,0,sha3,504.501,23,2242,0.000025,0,012531328,2018004,4.0,319,2,WAN mux clock, V8.0
2024-05-10,18:48:53,15:32:46.435646,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,clockhash,2,none,0,0,sha3,504.501,23,2242,0.000025,0,012531328,2018004,4.0,319,2,WAN mux clockhash, V8.0
2024-05-18,00:57:38,15:17:54.180884,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,504501,23,2242,0.000025,0,012531328,2018004,4.0,319,2,WAN CAF=4 IPD default, V8.3
2024-05-25,17:40:29,8:49:25.377319,85.06%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,8,6,iphash,16,none,0,0,sha3,232839,21,2069,0.000023,0,01,1862712,8.0,691,62,WAN CAF=8 IPD mux16, V8.4
2024-05-25,17:29:33,8:38:29.413491,99.94%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,8,6,iphash,8,none,0,0,sha3,209204,19,1859,0.000021,0,01,1673632,8.0,769,75,WAN CAF=8 IPD mux8, V8.4
